latitude,longitude,geo_type,place,country,country_code,lang,time,user,text,image_url,url
-24.22292,-54.09087,Approximate (ID 6323016),"Terra Roxa, Brasil",Brazil,BR,pt,1536935299,LariZanchett,Mimimi mais de um milhão de mulheres no grupo do face contra Bolsonaro.... Dou minha cara a tapa que mais de 50% destas aí o marido fala pra não usar decote/roupa curta e elas aceitam! 🙄🙄,http://pbs.twimg.com/profile_images/958466625509961734/-wPwKMaX_normal.jpg,https://www.twitter.com/larizanchett/status/1040608186334699520
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536934536,RadarPoliticoBR,"#Atenção!! Link do “Grupo Mulheres Com Bolsonaro” no Face, venha fazer parte, vc que é Inteligente, que é contra esse Sistema, que ama seus filhos, é Patriota, e tem DEUS no coração  entre ➫➬➮ https://t.co/SfOzqZS67K … https://t.co/lOBqInTLxj",http://pbs.twimg.com/profile_images/1040516745134522369/GAwnkhpo_normal.jpg,https://www.twitter.com/radarpoliticobr/status/1040604983547363329
-30.03333,-51.23333,Approximate (ID 11525616),"Porto Alegre, Brazil",Brazil,BR,pt,1536934002,AnaClaudiaCouto,Pqp... Primeiro me adicionaram no grupo “Mulheres contra o Bolsonaro”... Agora me adicionaram no “Mulheres com Bolsonaro”... O que mais me deixa puta nisso é que ninguém sequer me perguntou se eu tinha interesse em participar desses grupos. Nunca li tantas asneiras na minha vida.,http://pbs.twimg.com/profile_images/1039118745761972224/xOsXQL_d_normal.jpg,https://www.twitter.com/anaclaudiacouto/status/1040602744736948226
-25.7015,-49.9799,Approximate (ID 7699778),"Campinas, Brasil",Brazil,BR,pt,1536932844,RoohCordeiro,"O erro esse grupo do facebook “gays unidos contra bolsonaro”   Primeiro que esse grupo surgiu só depois que viralizou o grupo das mulheres unidas contra o bolsonaro  Segundo que é obrigação de qualquer gay ser contra bostonaro, não precisa de um grupo pra isso",http://pbs.twimg.com/profile_images/1032080404105371648/zSaS_34G_normal.jpg,https://www.twitter.com/roohcordeiro/status/1040597889368633344
-21.32337,-42.80829,Approximate (ID 6321347),"Dona Eusébia, Brasil",Brazil,BR,pt,1536930640,thaisinha_r,"#twittaço #MulheresContraBolsonaro #EleSim #Bolsonaro17 #elesim ""Aiiiiinnnn, mas Bolsonaro e seus eleitores pregam o ódio e não aceitam aqueles que discordam deles"".  #HIPÓCRITAS  É MELHOR JAIR SE ACOSTUMANDO.  #B17 https://t.co/HzsaG6w3Di",http://pbs.twimg.com/profile_images/952193393928568832/q63gVm2W_normal.jpg,https://www.twitter.com/thaisinha_r/status/1040588644795342855
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536929683,didi_forelsket,"Mulheres do meu Brasil, avante!#EleNao #MulheresContraOFascismo #ChegaDeGolpes #13Neles #Confirma13 https://t.co/KA7GkNqExg",http://pbs.twimg.com/profile_images/1009760856471756800/9CrGI6u1_normal.jpg,https://www.twitter.com/didi_forelsket/status/1040584630838206469
-18.72156,-39.8852,Approximate (ID 8612216),"Vitória, Brazil",Brazil,BR,pt,1536927999,JanineRizzo,A página #MulheresContraBolsonaro incomodou o facista pseudo humorista babaca Genti lli.🤮 Gostamos. 😜,http://pbs.twimg.com/profile_images/1020721188702650368/OFyc9C7e_normal.jpg,https://www.twitter.com/janinerizzo/status/1040577566145490944
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1536924785,marllossilva,"Se você não vota no Bolsonaro pq deu uma fraquejada, não pode votar no Ciro que dizia que a única  função da Patrícia Pillar era dormir com ele.  #MulheresContraOFascismo #semhipocrisia",http://pbs.twimg.com/profile_images/1575884963/twitter_normal.jpg,https://www.twitter.com/marllossilva/status/1040564086403215361
-25.78482,-50.24711,Approximate (ID 8535589),"Porto Feliz, Brasil",Brazil,BR,pt,1536924643,soniaqueiroz,"@DeCaraPraLua Por favor manda o link pra mim , mulheres unidas contra o Bolsonaro, tb estou em grupo errado",http://pbs.twimg.com/profile_images/330954801/OgAAAN-UnaTp7F0684Nirj_rB_i8mXBmYHTQdPATbtMX8TuVGcgkzDRdege6nOOfcqgzB0HwgJVACfVnLasYsAxR6mAAm1T1UMZzneFDL-a10zyqL0q3VJq2zC3Q_normal.jpg,https://www.twitter.com/soniaqueiroz/status/1040563490967236613
-18.61049,-46.50323,Approximate (ID 6321642),"Patos de Minas, Brasil",Brazil,BR,pt,1536924484,katiaandrade,"Quando entrei no grupo de mulheres contra o Bolsonaro, na segunda-feira, eram pouco menos de 500 mil mulheres. Verifiquei agora e já somos 1700000 mulheres e com articulações bem organizadas.  Mas, o eleitor do Bozo quer acreditar que o grupo foi reduzido a pó.",http://pbs.twimg.com/profile_images/1039923034814119936/b3PUQT3h_normal.jpg,https://www.twitter.com/katiaandrade/status/1040562825171742720
-23.09592,-45.71792,Approximate (ID 6322162),"Caçapava, Brasil",Brazil,BR,pt,1536924125,enrico_monteiro,"Brasil é um eterno Fla x Flu na politica  Grupo Mulheres contra Bolsonaro criado, virou notícia (que é o que querem) Agora tem o grupo Mulheres com Bolsonaro, que também virou notícia.  No final, ATIVISMO DE REDES SOCIAIS É INÚTIL E SEMPRE SERÁ.",http://pbs.twimg.com/profile_images/969251673066614784/dxCVP7xD_normal.jpg,https://www.twitter.com/enrico_monteiro/status/1040561318686806016
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1536923699,VidigalThiago,Vergonha. Página “Mulheres contra Bolsonaro” foi COMPRADA com outro título - sem qualquer conotação política - já com 800 mil assinaturas e então adotou esse nome imbecil. E imprensa comuna saiu alardeando que 800 mil mulheres aderiram espontaneamente a essa FARSA.,http://pbs.twimg.com/profile_images/928835419587964928/Q7TYFpib_normal.jpg,https://www.twitter.com/vidigalthiago/status/1040559533058347008
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536922728,RadarPoliticoBR,"#Atenção!! Link do “Grupo Mulheres Com Bolsonaro” no Face, venha fazer parte, vc que é Inteligente, que é contra esse Sistema, que ama seus filhos, é Patriota, e tem DEUS no coração  entre ➫➬➮ https://t.co/SfOzqZS67K … https://t.co/PX4kuRuVPT",http://pbs.twimg.com/profile_images/1040516745134522369/GAwnkhpo_normal.jpg,https://www.twitter.com/radarpoliticobr/status/1040555459822989312
-27.61455,-48.50116,Approximate (ID 6323121),"Florianópolis, Brazil",Brazil,BR,pt,1536921530,margotbisewski,Mulherada poderosa!  #EleNao Mulheres unidas contra Bolsonaro - Portal Vermelho https://t.co/jKAt9B170D,http://pbs.twimg.com/profile_images/1040366853040701440/dh1BlO-O_normal.jpg,https://www.twitter.com/margotbisewski/status/1040550433411014656
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1536921417,juliocbr,"@gabewrs @thaadinis Pq o grupo ""Mulheres contra o Bolsonaro"", era uma outra página com milhões de seguidores e mudaram o nome .... E também muitas foram adicionadas sem conhecimento.. são reais também, eu q me expressei mal.  Tem q criar esse grupo realmente com mulheres que são à favor do MITO!",http://pbs.twimg.com/profile_images/1039484393738436608/LS0PF8ow_normal.jpg,https://www.twitter.com/juliocbr/status/1040549959752409088
-9.54424,-36.50196,Approximate (ID 6320622),"Belém, Brazil",Brazil,BR,pt,1536918525,RobsonMarone1,"@Smith_Hays As ""mulheres"" contra Bolsonaro estão armadas. Olha só o calibre dos canhões! https://t.co/NdQdTg2b4J",http://pbs.twimg.com/profile_images/1028652482543661056/Lle7xLTT_normal.jpg,https://www.twitter.com/robsonmarone1/status/1040537829963694080
-20.3189,-40.3378,point,"Vitória, Brazil",Brazil,BR,pt,1536916856,jujhufigueiredo,"Minha blusa tem um recado: #grlpwr #bomdia #mulherescontraofascismo #mulherescontraomachismo em Vitória, Brazil https://t.co/jqzGIWIVnx",http://pbs.twimg.com/profile_images/928805244330487808/6aSG5eVn_normal.jpg,https://www.twitter.com/jujhufigueiredo/status/1040530830475456512
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536915708,danielasnatal,"Nele não, né mulherada?#MulheresContraBolsonaro https://t.co/xchENsgFno",http://pbs.twimg.com/profile_images/378800000229716703/6b53e82db9041d3f3fd4a78df1768fb9_normal.jpeg,https://www.twitter.com/danielasnatal/status/1040526014437314561
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536915162,RadarPoliticoBR,"#Atenção!! Link do “Grupo Mulheres Com Bolsonaro” no Face, venha fazer parte, vc que é Inteligente, que é contra esse Sistema, que ama seus filhos, é Patriota, e tem DEUS no coração  entre ➫➬➮ https://t.co/SfOzqZS67K … https://t.co/3gYnPvEFxL",http://pbs.twimg.com/profile_images/1040516745134522369/GAwnkhpo_normal.jpg,https://www.twitter.com/radarpoliticobr/status/1040523722451558400
-23.50172,-46.86993,Approximate (ID 6322130),"Barueri, Brasil",Brazil,BR,pt,1536909399,almoliv_wilton,"Cansa falar mas eu NÃO quero um país onde somos medidos pela nossa cor de pele, nosso gênero, nossa orientação sexual. Se apoia esse Embuste, tome vergonha na cara.  #EleNao #lgbtscontrabolsonaro #MulheresContraOFascismo #SextaDetremuraSDV",http://pbs.twimg.com/profile_images/1011718150264623112/RVlXOC2y_normal.jpg,https://www.twitter.com/almoliv_wilton/status/1040499552632164352
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1536900308,vanisarazuk,"@exame PÁGINA MULHERES CINTRA BOLSONARO FOI COMPRADA, QUE FEIO ... E VCS NÃO DENUNCIAM??? https://t.co/27XColy5Gg",http://pbs.twimg.com/profile_images/1032343940131942400/-Wd67g6w_normal.jpg,https://www.twitter.com/vanisarazuk/status/1040461421618896897
0.04283,-68.48036,Approximate (ID 9255305),"Sao Paulo, Brazil",Brazil,BR,pt,1536900254,vanisarazuk,"QUE FEIO &gt;&gt;&gt;&gt; PÁGINA MULHERES CONTRA BOLSONARO FOI COMPRADA, https://t.co/27XColy5Gg",http://pbs.twimg.com/profile_images/1032343940131942400/-Wd67g6w_normal.jpg,https://www.twitter.com/vanisarazuk/status/1040461195017445376
-22.78604,-43.30904,Approximate (ID 8304789),"Duque de Caxias, Brasil",Brazil,BR,pt,1536899942,eupaulaivy,“MULHERES CONTRA O FASCISMO”  Desafio qualquer mulher a me dizer o que é fascismo e associá-lo ao Bolsonaro.,http://pbs.twimg.com/profile_images/1039835473965981696/9MguIeni_normal.jpg,https://www.twitter.com/eupaulaivy/status/1040459884976910336
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536897325,fe_marks,6 meses sem Mariele e Anderson....   #EleNao #MulheresContraBolsonaro,http://pbs.twimg.com/profile_images/917602129694593024/nmYVjPIZ_normal.jpg,https://www.twitter.com/fe_marks/status/1040448908546269184
-25.5823,-50.17743,Approximate (ID 7699650),"Passo Fundo, Brasil",Brazil,BR,pt,1536897259,CarolisBlonde,"Estamos nos organizando e esse ato vai ser lindo demais! BORA SOMAR, MULHERADA! #EleNao #MulheresContraOFascismo https://t.co/F6wqMBj5eM",http://pbs.twimg.com/profile_images/1040451088627982336/2BJZs8d9_normal.jpg,https://www.twitter.com/carolisblonde/status/1040448634146447366
-16.64019,-49.25993,Approximate (ID 6323974),"Goiânia, Brazil",Brazil,BR,pt,1536896899,vsf_mathzz,Parabéns pra quem criou o grupo “mulheres contra o bolsonaro”,http://pbs.twimg.com/profile_images/1026582463160741888/dVq27J2o_normal.jpg,https://www.twitter.com/vsf_mathzz/status/1040447121684684800
-24.34412,-52.10655,Approximate (ID 6322811),"Iretama, Brasil",Brazil,BR,pt,1536895097,Igorreenan,as mesmas mulheres que estão apoiando “ contra Bolsonaro “ também brigaram afavor do “ impeachment da Dilma “ ou a Dilma não seria uma mulher !? 🤔,http://pbs.twimg.com/profile_images/1034094896309780480/Ct-aCOTM_normal.jpg,https://www.twitter.com/igorreenan/status/1040439566761644032
-24.34412,-52.10655,Approximate (ID 6322811),"Iretama, Brasil",Brazil,BR,pt,1536895007,Igorreenan,"Não to intendendo esse grupo no face de mulheres contra o Bolsonaro . É um novo partido ? Vai sair uma nova candidata !? Mas legal que todo esse povo que tá postando essa parada quero ver quando passar as eleições, so estão queimando a cara",http://pbs.twimg.com/profile_images/1034094896309780480/Ct-aCOTM_normal.jpg,https://www.twitter.com/igorreenan/status/1040439188393537536
-5.62104,-50.06414,Approximate (ID 6319420),"Marabá, Brasil",Brazil,BR,pt,1536894308,_emiliaa,Alguns motivos. #MulheresContraBolsonaro #MulheresContraOFascimo #EleNao https://t.co/jfLJnSHdJC,http://pbs.twimg.com/profile_images/715167559750955008/83OQU1VE_normal.jpg,https://www.twitter.com/_emiliaa/status/1040436257250271239
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536894112,Raphael0021,00:01 e eu te pergunto:  Você já Militou contra o Bolsonaro hoje?  #EleNao #MulheresContraBolsonaro #TodosContraBolsonaro,http://pbs.twimg.com/profile_images/1001199323319881728/f8NoVecQ_normal.jpg,https://www.twitter.com/raphael0021/status/1040435433631608833
-21.07829,-42.44461,Approximate (ID 6321589),"Muriaé, Brasil",Brazil,BR,pt,1536893765,KissilaS,Simplesmente eu e mais de 1 milhão de mulheres aderimos esta causa. #MulheresContraOFascismo #MulheresUnidasContraBolsonaro https://t.co/tlAGHp4QKi,http://pbs.twimg.com/profile_images/1027364547752013824/n50PqVTY_normal.jpg,https://www.twitter.com/kissilas/status/1040433977348304896
-23.41201,-46.44348,Approximate (ID 6322268),"Guarulhos, Brasil",Brazil,BR,pt,1536893125,UmaTalMillyRoss,Mulheres Unidas Contra Bolsonaro  https://t.co/v23u5F6WOS #EleNao #HaddadÉLula #HaddadPresidente #EuSouLula #HaddadManuela13,http://pbs.twimg.com/profile_images/1039336505888702464/ej4o9b_H_normal.jpg,https://www.twitter.com/umatalmillyross/status/1040431293123756032
-24.96171,-48.91127,Approximate (ID 7622810),"São Luís, Brazil",Brazil,BR,pt,1536891804,fernanda_saboia,Página Mulheres contra Bolsonaro. https://t.co/e7anSFqF6s,http://pbs.twimg.com/profile_images/1037749575124221953/2NyeqoxG_normal.jpg,https://www.twitter.com/fernanda_saboia/status/1040425753328984064
-5.78333,-35.2,Approximate (ID 11525641),"Natal, Brazil",Brazil,BR,pt,1536891722,taxcarolinax,"vi agora de tarde uma página: mulheres que são contra bolsonoro e estava com 900 mil mulheres. agora a noite, 1 milhão e 600 mil mulheres... porra, que força! ♥️ #elenao #MulheresContraBolsonaro",http://pbs.twimg.com/profile_images/1029576970038910977/MGU-uLcK_normal.jpg,https://www.twitter.com/taxcarolinax/status/1040425410192912384
-28.69115,-51.92671,Approximate (ID 6323655),"Serafina Corrêa, Brasil",Brazil,BR,pt,1536891480,renatits_,Todas os atos estão lá no insta @ mulherescontrabolsonaro_ https://t.co/VaxeNiYSmU,http://pbs.twimg.com/profile_images/1040063809849905152/1O8UMCxl_normal.jpg,https://www.twitter.com/renatits_/status/1040424393367871489
-8.05,-34.86667,Approximate (ID 11525626),"Recife, Brazil",Brazil,BR,pt,1536890655,samueel1,#EleNao #mulherescontrabolsonaro  #MulheresContraOFacismo  vamos eliminar esse fascista. Não vai nem para o segundo turno.,http://pbs.twimg.com/profile_images/578134338052743168/4sUx6wJv_normal.jpeg,https://www.twitter.com/samueel1/status/1040420934430220288
-27.02321,-49.63869,Approximate (ID 7768656),"Niterói, Brasil",Brazil,BR,pt,1536890544,amandycmaia,no grupo mulheres contra o bolsonaro tem mais gente https://t.co/jIsKYMJh1c,http://pbs.twimg.com/profile_images/1040572383357272064/D24NHZMI_normal.jpg,https://www.twitter.com/amandycmaia/status/1040420470254981120
43.25521,-79.93103,Approximate (ID 5969784),"Hamilton, Ontario",Canada,CA,pt,1536890490,moorelps,Não passará!  #EleNao #MulheresContraBolsonaro https://t.co/50l7UpF0Pa,http://pbs.twimg.com/profile_images/1039993052457263104/CDgvZUAw_normal.jpg,https://www.twitter.com/moorelps/status/1040420240830734336
0.0342,-51.0603,point,"Macapá, Brazil",Brazil,BR,pt,1536889983,MiqueiasMendes1,"Por mim 💅😗 #mulherescontrabolsonaro #quasemulherestambem Kkk em Macapá, Brazil https://t.co/MGPWdxlIuC",http://pbs.twimg.com/profile_images/1003835371875127296/MOqKR_UT_normal.jpg,https://www.twitter.com/miqueiasmendes1/status/1040418116898103297
-27.11918,-52.66153,Approximate (ID 6323103),"Chapecó, Brasil",Brazil,BR,pt,1536889843,a_ahamsei,Se eu já não estivesse fazendo meu tcc eu faria uma pesquisa sobre fake News usando como case a mentira de que um grupo da Gina Indelicada foi transformado no grupo mulheres unidas contra o bolsonaro.,http://pbs.twimg.com/profile_images/1040202886523830273/Ni2Dbdlq_normal.jpg,https://www.twitter.com/a_ahamsei/status/1040417527162130432
-30.03333,-51.23333,Approximate (ID 11525616),"Porto Alegre, Brazil",Brazil,BR,pt,1536889609,annamagagnin,Ameacar uma mulher de estupro não é xingamento. Estamos falando da pior violência que uma mulher pode sofrer. Quando um homem anda na rua tem medo q lhe roubem ou matem. A gente tem medo do abuso e estupro. #EleNão #MulheresContraOFascismo,http://pbs.twimg.com/profile_images/378800000145494931/5edf26f1f947c34fac5684dc9121588b_normal.jpeg,https://www.twitter.com/annamagagnin/status/1040416545690857473
-16.43317,-54.63724,Approximate (ID 6323872),"Rondonópolis, Brasil",Brazil,BR,pt,1536889605,pamellabiotec,"O meu também Laís. Somos mais de 1,6 milhões de mulheres eleitoras unidas contra o fascismo. https://t.co/vYku58oY39",http://pbs.twimg.com/profile_images/945872612399382528/_WbFhTc3_normal.jpg,https://www.twitter.com/pamellabiotec/status/1040416530775896065
-3.13333,-60.01667,Approximate (ID 11525622),"Manaus, Brazil",Brazil,BR,pt,1536889441,ellenamazonas,MELDELS MINHAS AMIGA CHEGARAM COM OS CARALHO OBRIGADA PORRA @lajeunerusse @Bonit_a @abeatricenobre   ❤️❤️❤️❤️❤️    #MulheresContraBolsonaro,http://pbs.twimg.com/profile_images/1015681289884663808/2O4WdSIb_normal.jpg,https://www.twitter.com/ellenamazonas/status/1040415844285775877
-22.90243,-43.17236,Approximate (ID 11525646),"Rio de Janeiro, Brazil",Brazil,BR,pt,1536889397,Raphael0021,"Bolsonaro vai contra tudo que vocês mulheres conquistaram durante anos, não deixem de lutar e acreditar. Pelo amor de Deus #EleNao #MulheresContraBolsonaro",http://pbs.twimg.com/profile_images/1001199323319881728/f8NoVecQ_normal.jpg,https://www.twitter.com/raphael0021/status/1040415657609883649
-22.76022,-43.44848,Approximate (ID 8304769),"Nova Iguaçu, Brasil",Brazil,BR,pt,1536889287,marcellavilaa,"Me colocaram em um “grupo unidas contra bolsonaro” e tb no “mulheres com bolsonaro”, pelo amor de Deus me deixem fora disso.",http://pbs.twimg.com/profile_images/1038966395684483072/wm2epNPU_normal.jpg,https://www.twitter.com/marcellavilaa/status/1040415196806897664
